src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
49.142.91.110,172.31.41.155,10391,5000,6,2022-12-11 10:30:31,59756787.30010986,18.84304780886254,0.21754850933855507,0.1338760057468031,0.08367250359175195,8,5,788,338,241.0,66.0,98.5,54.49770637375485,74.0,66.0,67.6,3.1999999999999997,241,66,86.61538461538461,45.36101081077391,2057.621301775148,160,100,20,5,4979732.275009155,30033394.813537598,0.2384185791015625,8962626.668375164,59756787.30010986,30033394.813537598,0.2384185791015625,8536683.900015695,10360596.370776583,48789879.79888916,45046839.95246887,11655.569076538086,12197469.94972229,19025909.35130153,0,0,0,0,1,0,0,0,0,0,0,0.625,86.61538461538461,64240,508,0.0,0.0,0.0,0.0,15019953.489303589,3719621.8967437744,10011131.604512533,4701654.996832698,0.0,0.0,0.0,0.0,0.0,0.0,98.5,67.6,0,8,5,788,338
49.142.91.110,172.31.41.155,10393,5000,6,2022-12-11 10:30:31,59744968.65272522,17.524488230729734,0.20085373330349265,0.1339024888689951,0.06695124443449756,8,4,775,272,227.0,66.0,96.875,49.89097488524352,74.0,66.0,68.0,3.4641016151377544,227,66,87.25,42.99636612552275,1848.6875,160,80,20,5,5431360.786611384,30030084.84840393,0.2384185791015625,9228587.764308902,59744968.65272522,30030084.84840393,0.2384185791015625,8534995.521817889,10360700.213216662,33761433.83979797,33738243.81828308,11501.789093017578,11253811.279932657,15898894.719181241,0,0,0,0,1,0,0,0,0,0,0,0.5,87.25,64240,508,0.0,0.0,0.0,0.0,26321929.693222046,3708155.1551818848,15015042.424201965,11306887.26902008,0.0,0.0,0.0,0.0,0.0,0.0,96.875,68.0,0,8,4,775,272
49.142.91.110,172.31.41.155,10395,5000,6,2022-12-11 10:30:31,59733834.02824402,22.181733711810608,0.2678548976520526,0.1506683799292796,0.11718651772277303,9,7,855,470,226.0,66.0,95.0,46.968074263269514,74.0,66.0,67.14285714285714,2.79941684889506,226,66,82.8125,37.88505435854619,1435.27734375,180,140,20,6,3982255.6018829346,15017361.640930176,0.0,6178278.544905601,59733834.02824402,15017397.64213562,0.0,7466729.253530502,6749360.249615068,48767453.90892029,15017410.99357605,11003.255844116211,8127908.984820048,6997715.693345739,0,0,0,0,1,0,0,0,0,0,0,0.7777777777777778,82.8125,64240,508,0.0,0.0,0.0,0.0,11323162.317276001,3693842.4110412598,7508502.36415863,3814659.9531173706,0.0,0.0,0.0,0.0,0.0,0.0,95.0,67.14285714285714,0,9,7,855,470
49.142.91.110,172.31.41.155,10397,5000,6,2022-12-11 10:30:31,59722138.88168335,21.75072802689591,0.26790735060071946,0.15069788471290468,0.11720946588781476,9,7,829,470,189.0,66.0,92.11111111111111,35.33787531953167,74.0,66.0,67.14285714285714,2.79941684889506,189,66,81.1875,29.313432820978168,859.27734375,180,140,20,6,3981475.9254455566,15017023.32496643,0.2384185791015625,6178298.553666242,59722138.88168335,15017043.113708496,0.2384185791015625,7465267.360210419,6750149.010855357,48755420.446395874,15017082.452774048,10290.62271118164,8125903.407732646,6998894.990504635,0,0,0,0,1,0,0,0,0,0,0,0.7777777777777778,81.1875,64240,509,0.0,0.0,0.0,0.0,11333014.011383057,3684009.313583374,7508511.662483215,3824502.3488998413,0.0,0.0,0.0,0.0,0.0,0.0,92.11111111111111,67.14285714285714,0,9,7,829,470
49.142.91.110,172.31.41.155,10401,5000,6,2022-12-11 10:30:31,59700579.88166809,22.127088256401205,0.2680040969738223,0.15075230454777505,0.11725179242604726,9,7,851,470,218.0,66.0,94.55555555555556,44.3824567721955,74.0,66.0,67.14285714285714,2.79941684889506,218,66,82.5625,36.00515371096199,1296.37109375,180,140,20,6,3980038.6587778726,15017196.655273438,0.0,6178377.255555061,59700579.88166809,15017229.557037354,0.0,7462572.485208511,6751656.175354593,48733917.95158386,15017226.934432983,11221.647262573242,8122319.65859731,7001168.3025661325,0,0,0,0,1,0,0,0,0,0,0,0.7777777777777778,82.5625,64240,508,0.0,0.0,0.0,0.0,11356883.28742981,3660313.367843628,7508598.327636719,3848284.959793091,0.0,0.0,0.0,0.0,0.0,0.0,94.55555555555556,67.14285714285714,0,9,7,851,470
49.142.91.110,172.31.41.155,10405,5000,6,2022-12-11 10:30:31,59677570.104599,22.67183462109045,0.26810743084807626,0.1508104298520429,0.11729700099603337,9,7,883,470,241.0,66.0,98.11111111111111,51.29315406875451,74.0,66.0,67.14285714285714,2.79941684889506,241,66,84.5625,41.465299875317434,1719.37109375,180,140,20,6,3978504.673639933,15016994.47631836,0.2384185791015625,6178415.000917849,59677570.104599,15017042.636871338,0.2384185791015625,7459696.263074875,6753225.635674232,48710870.74279785,15017032.146453857,11136.531829833984,8118478.457132976,7003543.952622648,0,0,0,0,1,0,0,0,0,0,0,0.7777777777777778,84.5625,64240,508,0.0,0.0,0.0,0.0,11379281.282424927,3637713.1938934326,7508497.23815918,3870784.044265747,0.0,0.0,0.0,0.0,0.0,0.0,98.11111111111111,67.14285714285714,0,9,7,883,470
49.142.91.110,172.31.41.155,10407,5000,6,2022-12-11 10:30:31,59666718.24455261,22.62567876561991,0.2681561927777174,0.15083785843746605,0.11731833434025138,9,7,880,470,233.0,66.0,97.77777777777777,48.68442091168563,74.0,66.0,67.14285714285714,2.79941684889506,233,66,84.375,39.59304705374417,1567.609375,180,140,20,6,3977781.2163035073,15017067.193984985,0.2384185791015625,6178475.615228668,59666718.24455261,15017074.584960938,0.2384185791015625,7458339.780569077,6754000.5429154,48700012.68386841,15017093.896865845,11211.633682250977,8116668.780644734,7004721.459389031,0,0,0,0,1,0,0,0,0,0,0,0.7777777777777778,84.375,64240,508,0.0,0.0,0.0,0.0,11390377.521514893,3626624.584197998,7508501.052856445,3881876.4686584473,0.0,0.0,0.0,0.0,0.0,0.0,97.77777777777777,67.14285714285714,0,9,7,880,470
49.142.91.110,172.31.41.155,10415,5000,6,2022-12-11 10:30:31,59618638.27705383,22.308459878257462,0.26837244966324764,0.1509595029355768,0.11741294672767084,9,7,860,470,227.0,66.0,95.55555555555556,47.18783061367297,74.0,66.0,67.14285714285714,2.79941684889506,227,66,83.125,38.139341564846134,1454.609375,180,140,20,6,3974575.8851369224,15016997.337341309,0.0,6178716.101003053,59618638.27705383,15017024.755477905,0.0,7452329.784631729,6757518.089060519,48651910.30502319,15017018.07975769,10027.885437011719,8108651.717503865,7009984.863488033,0,0,0,0,1,0,0,0,0,0,0,0.7777777777777778,83.125,64240,508,0.0,0.0,0.0,0.0,11435899.97291565,3581097.364425659,7508498.668670654,3927401.304244995,0.0,0.0,0.0,0.0,0.0,0.0,95.55555555555556,67.14285714285714,0,9,7,860,470
49.142.91.110,172.31.41.155,10419,5000,6,2022-12-11 10:30:31,59595262.7658844,21.763474809988992,0.26847771546632526,0.15101871494980795,0.1174590005165173,9,7,827,470,186.0,66.0,91.88888888888889,34.40104793121035,74.0,66.0,67.14285714285714,2.79941684889506,186,66,81.0625,28.63229983340493,819.80859375,180,140,20,6,3973017.5177256265,15017192.125320435,5.7220458984375,6178721.771342072,59595262.7658844,15017261.028289795,29.087066650390625,7449407.84573555,6759039.901712944,48628549.575805664,15017236.232757568,11304.140090942383,8104758.262634277,7012313.328812035,0,0,0,0,1,0,0,0,0,0,0,0.7777777777777778,81.0625,64240,509,0.0,0.0,0.0,0.0,11461492.776870728,3555337.66746521,7508415.222167969,3953077.554702759,0.0,0.0,0.0,0.0,0.0,0.0,91.88888888888889,67.14285714285714,0,9,7,827,470
49.142.91.110,172.31.41.155,10425,5000,6,2022-12-11 10:30:31,59561139.822006226,21.826311650263033,0.26863152800323736,0.151105234501821,0.11752629350141633,9,7,830,470,186.0,66.0,92.22222222222223,34.34717448439869,74.0,66.0,67.14285714285714,2.79941684889506,186,66,81.25,28.667272280424587,821.8125,180,140,20,6,3970742.654800415,15017065.525054932,5.245208740234375,6178902.716983978,59561139.822006226,15017115.592956543,25.987625122070312,7445142.477750778,6761536.114993147,48594451.18904114,15017075.061798096,10989.904403686523,8099075.198173523,7016046.671236952,0,0,0,0,1,0,0,0,0,0,0,0.7777777777777778,81.25,64240,509,0.0,0.0,0.0,0.0,11495263.09967041,3521802.4253845215,7508532.762527466,3986730.3371429443,0.0,0.0,0.0,0.0,0.0,0.0,92.22222222222223,67.14285714285714,0,9,7,830,470
49.142.91.110,172.31.41.155,10427,5000,6,2022-12-11 10:30:31,59549463.27209473,21.72983481122956,0.26868420168444584,0.1511348634475008,0.11754933823694506,9,7,824,470,178.0,66.0,91.55555555555556,31.89953364727422,74.0,66.0,67.14285714285714,2.79941684889506,178,66,80.875,26.879069459339547,722.484375,180,140,20,6,3969964.2181396484,15017090.797424316,0.476837158203125,6179006.225525592,59549463.27209473,15017116.069793701,0.476837158203125,7443682.909011841,6762450.229994976,48583042.14477539,15017118.453979492,10216.474533081055,8097173.690795898,7017419.978932302,0,0,0,0,1,0,0,0,0,0,0,0.7777777777777778,80.875,64240,509,0.0,0.0,0.0,0.0,11505092.859268188,3511997.938156128,7508545.398712158,3996547.4605560303,0.0,0.0,0.0,0.0,0.0,0.0,91.55555555555556,67.14285714285714,0,9,7,824,470
49.142.91.110,172.31.41.155,10429,5000,6,2022-12-11 10:30:32,59539202.69012451,22.37181453256062,0.26873050489562306,0.15116090900378798,0.1175695958918351,9,7,862,470,233.0,66.0,95.77777777777777,49.12066272123005,74.0,66.0,67.14285714285714,2.79941684889506,233,66,83.25,39.527680174783846,1562.4375,180,140,20,6,3969280.1793416343,15017061.233520508,0.2384185791015625,6179002.621404706,59539202.69012451,15017115.831375122,0.2384185791015625,7442400.336265564,6763117.381085011,48572546.95892334,15017102.718353271,11018.037796020508,8095424.49315389,7018412.36071738,0,0,0,0,1,0,0,0,0,0,0,0.7777777777777778,83.25,64240,508,0.0,0.0,0.0,0.0,11517456.29310608,3499604.9404144287,7508530.616760254,4008925.676345825,0.0,0.0,0.0,0.0,0.0,0.0,95.77777777777777,67.14285714285714,0,9,7,862,470
49.142.91.110,172.31.41.155,10433,5000,6,2022-12-11 10:30:32,59516047.71614075,22.46452933798233,0.2688350556527429,0.1512197188046679,0.11761533684807503,9,7,867,470,233.0,66.0,96.33333333333333,49.032868794536405,74.0,66.0,67.14285714285714,2.79941684889506,233,66,83.5625,39.566350523519354,1565.49609375,180,140,20,6,3967736.5144093833,15017074.346542358,0.0,6179176.44407576,59516047.71614075,15017115.831375122,0.0,7439505.964517593,6764911.237941851,48549676.65672302,15017111.06300354,10328.76968383789,8091612.776120503,7021101.489596295,0,0,0,0,1,0,0,0,0,0,0,0.7777777777777778,83.5625,64240,508,0.0,0.0,0.0,0.0,11539327.85987854,3477746.4866638184,7508537.173271179,4030790.686607361,0.0,0.0,0.0,0.0,0.0,0.0,96.33333333333333,67.14285714285714,0,9,7,867,470
49.142.91.110,172.31.41.155,10435,5000,6,2022-12-11 10:30:32,59505579.233169556,21.947521842994018,0.26888235029701707,0.15124632204207208,0.11763602825494496,9,7,836,470,195.0,66.0,92.88888888888889,37.137715015105734,74.0,66.0,67.14285714285714,2.79941684889506,195,66,81.625,30.69787248328457,942.359375,180,140,20,6,3967038.615544637,15017105.8177948,4.0531158447265625,6179289.544120153,59505579.233169556,15017116.069793701,294.4469451904297,7438197.404146194,6765757.028358093,48538932.08503723,15017151.832580566,10046.243667602539,8089822.014172872,7022342.008019278,0,0,0,0,1,0,0,0,0,0,0,0.7777777777777778,81.625,64240,508,0.0,0.0,0.0,0.0,11549381.971359253,3467723.846435547,7508552.9088974,4040829.062461853,0.0,0.0,0.0,0.0,0.0,0.0,92.88888888888889,67.14285714285714,0,9,7,836,470
49.142.91.110,172.31.41.155,10437,5000,6,2022-12-11 10:30:32,59495246.171951294,22.321111104605837,0.2689290494530824,0.15127259031735885,0.11765645913572355,9,7,858,470,223.0,66.0,95.33333333333333,45.88391148685271,74.0,66.0,67.14285714285714,2.79941684889506,223,66,83.0,37.192069047042814,1383.25,180,140,20,6,3966349.744796753,15017085.075378418,0.2384185791015625,6179259.546565218,59495246.171951294,15017116.069793701,0.2384185791015625,7436905.771493912,6766367.1580463,48528581.857681274,15017108.20198059,11262.178421020508,8088096.976280212,7023279.7294426225,0,0,0,0,1,0,0,0,0,0,0,0.7777777777777778,83.0,64240,508,0.0,0.0,0.0,0.0,11562030.07698059,3455054.998397827,7508542.537689209,4053487.539291382,0.0,0.0,0.0,0.0,0.0,0.0,95.33333333333333,67.14285714285714,0,9,7,858,470
49.142.91.110,172.31.41.155,10443,5000,6,2022-12-11 10:30:32,59459909.67750549,21.779380544365615,0.2690888715906177,0.15136249026972243,0.11772638132089523,9,7,825,470,189.0,66.0,91.66666666666667,35.41813722437198,74.0,66.0,67.14285714285714,2.79941684889506,189,66,80.9375,29.27556308168982,857.05859375,180,140,20,6,3963993.978500366,15016736.507415771,0.2384185791015625,6178944.1886955835,59459909.67750549,15016762.971878052,0.2384185791015625,7432488.709688187,6768096.297758255,48493304.72946167,15016781.568527222,10783.672332763672,8082217.454910278,7026050.987906649,0,0,0,0,1,0,0,0,0,0,0,0.7777777777777778,80.9375,64240,509,0.0,0.0,0.0,0.0,11588395.595550537,3424645.42388916,7506520.509719849,4081875.0858306885,0.0,0.0,0.0,0.0,0.0,0.0,91.66666666666667,67.14285714285714,0,9,7,825,470
49.142.91.110,172.31.41.155,10449,5000,6,2022-12-11 10:30:32,59425483.70361328,22.48193732277128,0.26924475835654227,0.15145017657555504,0.11779458178098726,9,7,866,470,233.0,66.0,96.22222222222223,49.01196628891941,74.0,66.0,67.14285714285714,2.79941684889506,233,66,83.5,39.53163290328392,1562.75,180,140,20,6,3961698.9135742188,15016780.376434326,0.2384185791015625,6179223.9112994885,59425483.70361328,15016788.244247437,0.2384185791015625,7428185.46295166,6770766.371012272,48458809.13734436,15016784.66796875,10138.03482055664,8076468.189557393,7029998.161856001,0,0,0,0,1,0,0,0,0,0,0,0.7777777777777778,83.5,64240,508,0.0,0.0,0.0,0.0,11621112.10823059,3391915.3213500977,7506513.714790344,4114598.3934402466,0.0,0.0,0.0,0.0,0.0,0.0,96.22222222222223,67.14285714285714,0,9,7,866,470
49.142.91.110,172.31.41.155,10451,5000,6,2022-12-11 10:30:32,59415241.71829224,22.55313554648811,0.26929117070433567,0.1514762835211888,0.11781488718314685,9,7,870,470,233.0,66.0,96.66666666666667,48.93306085301066,74.0,66.0,67.14285714285714,2.79941684889506,233,66,83.75,39.55771100556755,1564.8125,180,140,20,6,3961016.114552816,15016754.865646362,0.2384185791015625,6179216.106295338,59415241.71829224,15016763.21029663,0.2384185791015625,7426905.21478653,6771418.953833424,48448621.51145935,15016814.231872559,10932.207107543945,8074770.251909892,7031007.380661342,0,0,0,0,1,0,0,0,0,0,0,0.7777777777777778,83.75,64240,508,0.0,0.0,0.0,0.0,11633170.84312439,3379881.3819885254,7506526.1125564575,4126644.730567932,0.0,0.0,0.0,0.0,0.0,0.0,96.66666666666667,67.14285714285714,0,9,7,870,470
49.142.91.110,172.31.41.155,10455,5000,6,2022-12-11 10:30:32,59392010.68878174,22.494608020609586,0.26939650324083336,0.15153553307296877,0.1178609701678646,9,7,866,470,228.0,66.0,96.22222222222223,47.38911684196835,74.0,66.0,67.14285714285714,2.79941684889506,228,66,83.5,38.40247387864485,1474.75,180,140,20,6,3959467.3792521157,15016944.885253906,0.2384185791015625,6179393.236092563,59392010.68878174,15016976.118087769,0.2384185791015625,7424001.336097717,6773209.1474407455,48425289.63088989,15016959.428787231,11042.594909667969,8070881.605148315,7033647.283414802,0,0,0,0,1,0,0,0,0,0,0,0.7777777777777778,83.5,64240,508,0.0,0.0,0.0,0.0,11656681.060791016,3356350.6603240967,7506515.860557556,4150165.2002334595,0.0,0.0,0.0,0.0,0.0,0.0,96.22222222222223,67.14285714285714,0,9,7,866,470
49.142.91.110,172.31.41.155,10457,5000,6,2022-12-11 10:30:32,59380938.76838684,19.164398940183936,0.23576589205850185,0.1347233668905725,0.10104252516792937,8,6,734,404,186.0,66.0,91.75,36.588078659585285,74.0,66.0,67.33333333333333,2.981423969999719,186,66,81.28571428571429,30.2452559950165,914.7755102040816,160,120,20,5,4567764.520645142,18359959.602355957,3.814697265625,7000708.799023737,59380938.76838684,18359966.039657593,190.0196075439453,8482991.252626691,7603016.408770928,48414196.252822876,18359998.70300293,10190.486907958984,9682839.250564575,7991418.153596776,0,0,0,0,1,0,0,0,0,0,0,0.75,81.28571428571429,64240,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.75,67.33333333333333,0,8,6,734,404
49.142.91.110,172.31.41.155,10459,5000,6,2022-12-11 10:30:32,59370709.18083191,20.616226703169882,0.2526498370486505,0.1515899022291903,0.1010599348194602,9,6,820,404,181.0,66.0,91.11111111111111,32.89526965130547,74.0,66.0,67.33333333333333,2.981423969999719,181,66,81.6,28.080360871375333,788.5066666666669,180,120,20,6,4240764.941487993,15016748.905181885,0.2384185791015625,6302079.964435243,59370709.18083191,15016762.971878052,0.2384185791015625,7421338.647603989,6774909.009932129,48403996.22917175,18350165.367126465,10056.257247924805,9680799.24583435,7989275.629668335,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,81.6,64240,509,0.0,0.0,0.0,0.0,11676389.694213867,3336884.9754333496,7506637.334823608,4169752.359390259,0.0,0.0,0.0,0.0,0.0,0.0,91.11111111111111,67.33333333333333,0,9,6,820,404
49.142.91.110,172.31.41.155,10461,5000,6,2022-12-11 10:30:32,59360471.24862671,20.131241798853576,0.23584718425435153,0.13476981957391515,0.10107736468043638,8,6,791,404,241.0,66.0,98.875,54.39310043562511,74.0,66.0,67.33333333333333,2.981423969999719,241,66,85.35714285714286,44.02370650790183,1938.0867346938778,160,120,20,5,4566190.096048208,18337881.326675415,3.337860107421875,6997249.886304727,59360471.24862671,18337891.578674316,21.457672119140625,8480067.321232388,7598598.4553670185,48393628.12042236,18337884.664535522,10840.177536010742,9678725.624084473,7986129.159497166,0,0,0,0,1,0,0,0,0,0,0,0.75,85.35714285714286,64240,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.875,67.33333333333333,0,8,6,791,404
49.142.91.110,172.31.41.155,10467,5000,6,2022-12-11 10:30:32,59324228.048324585,20.092971104976122,0.23599127136716924,0.13485215506695386,0.1011391163002154,8,6,788,404,241.0,66.0,98.5,54.46329038903177,74.0,66.0,67.33333333333333,2.981423969999719,241,66,85.14285714285714,44.00788426578834,1936.693877551021,160,120,20,5,4563402.157563429,18303389.072418213,0.0,6992107.040476127,59324228.048324585,18303400.51651001,0.0,8474889.721189227,7592469.2714531915,48357526.30233765,18303394.079208374,10137.081146240234,9671505.26046753,7979056.644731552,0,0,0,0,1,0,0,0,0,0,0,0.75,85.14285714285714,64240,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.5,67.33333333333333,0,8,6,788,404
49.142.91.110,172.31.41.155,10471,5000,6,2022-12-11 10:30:32,48335278.272628784,24.826587181965888,0.28964351712293535,0.1655105812131059,0.12413293590982943,8,6,796,404,228.0,66.0,99.5,49.099388998235,74.0,66.0,67.33333333333333,2.981423969999719,228,66,85.71428571428571,40.43235721800155,1634.7755102040817,160,120,20,6,3718098.3286637524,15016755.5809021,0.0,6247169.095031995,48335271.59690857,15016763.21029663,0.0,6905038.799558367,7104445.689977226,48335263.96751404,18279401.540756226,11230.230331420898,9667052.793502808,7973449.215698199,0,0,0,0,1,0,0,0,0,0,0,0.75,85.71428571428571,64240,508,0.0,0.0,0.0,0.0,11747173.78616333,3266101.121902466,7506637.454032898,4240536.332130432,0.0,0.0,0.0,0.0,0.0,0.0,99.5,67.33333333333333,0,8,6,796,404
49.142.91.110,172.31.41.155,10475,5000,6,2022-12-11 10:30:32,59279586.55357361,19.214034142607165,0.2361689885834068,0.13495370776194673,0.10121528082146006,8,6,735,404,186.0,66.0,91.875,36.535727377458905,74.0,66.0,67.33333333333333,2.981423969999719,186,66,81.35714285714286,30.233867345972754,914.0867346938777,160,120,20,5,4559968.1964287395,18257113.933563232,0.0,6985078.353602278,59279586.55357361,18257124.185562134,0.0,8468512.36479623,7583734.955678687,48312627.31552124,18257123.708724976,10861.15837097168,9662525.463104248,7968750.964674858,0,0,0,0,1,0,0,0,0,0,0,0.75,81.35714285714286,64240,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.875,67.33333333333333,0,8,6,735,404
49.142.91.110,172.31.41.155,10481,5000,6,2022-12-11 10:30:32,59244424.34310913,19.630539293699314,0.23630915744779915,0.15191302978787088,0.08439612765992827,9,5,825,338,181.0,66.0,91.66666666666667,32.836294282732666,74.0,66.0,67.6,3.1999999999999997,181,66,83.07142857142857,28.805912800064124,829.7806122448981,180,100,20,6,4557263.411008394,15016871.452331543,0.0,6426988.279738542,59244424.34310913,15016886.234283447,0.0,7405553.042888641,6784500.989635962,48277704.71572876,30033691.64466858,11035.20393371582,12069426.17893219,12760931.20872697,0,0,0,0,1,0,0,0,0,0,0,0.5555555555555556,83.07142857142857,64240,509,0.0,0.0,0.0,0.0,11805046.796798706,3208270.0729370117,7506658.434867859,4298388.361930847,0.0,0.0,0.0,0.0,0.0,0.0,91.66666666666667,67.6,0,9,5,825,338
211.229.11.42,172.31.41.155,53893,22,6,2022-12-11 10:31:28,31911626.10054016,142.0798797815964,1.2847982071119215,0.4387115829162659,0.8460866241956556,14,27,960,3574,102.0,66.0,68.57142857142857,9.27141756547883,198.0,66.0,132.37037037037038,37.400879518424624,198,66,110.58536585365853,43.194949800651294,1865.8036882807853,280,540,20,1,797790.652513504,14191227.912902832,0.2384185791015625,3075766.562336947,31910048.484802246,14191227.912902832,0.2384185791015625,2454619.1142155575,5006996.236802424,31842342.376708984,15053370.714187622,55.3131103515625,1224705.4760272687,3899852.6715968456,0,0,0,0,1,0,0,0,0,0,0,1.9285714285714286,110.58536585365853,2048,588,0.0,0.0,0.0,0.0,12909250.736236572,215583.56285095215,5192539.612452189,5532449.124758169,0.0,0.0,585.3333333333334,8.333333333333334,0.0,14909.277155309403,68.57142857142857,132.37037037037038,0,14,27,960,3574
134.209.162.114,172.31.41.155,54316,22,6,2022-12-11 10:31:28,28335698.60458374,13.057733467709413,0.17645585767174882,0.03529117153434976,0.14116468613739905,1,4,74,296,74.0,74.0,74.0,0.0,74.0,74.0,74.0,0.0,74,74,74.0,0.0,0.0,20,80,20,0,7083924.651145935,16128038.883209229,30.517578125,5971178.886479683,0,0.0,0.0,0.0,0.0,28335668.087005615,16128038.883209229,4015619.2779541016,9445222.695668539,5023649.659910869,0,0,0,0,1,0,0,0,0,0,0,4.0,74.0,29200,65160,0.0,0.0,0.0,0.0,7936028.957366943,4015619.2779541016,5376012.961069743,1811394.1747211881,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0,1,4,74,296
172.31.41.155,31.187.72.39,22,41276,6,2022-12-11 10:31:28,30368029.11758423,14.620639300655416,0.19757620676561374,0.16464683897134477,0.03292936779426896,5,1,370,74,74.0,74.0,74.0,0.0,74.0,74.0,74.0,0.0,74,74,74.0,0.0,0.0,100,20,20,0,6073605.823516846,16128013.610839844,37.43171691894531,5711874.529531663,30368029.11758423,16128013.610839844,2009064.9127960205,7592007.279396057,5408716.205901742,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.2,74.0,65160,42340,0.0,0.0,0.0,0.0,7936014.652252197,2009027.4810791016,4032003.402709961,2416438.927623254,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0,5,1,370,74
49.142.91.110,172.31.41.155,10403,5000,6,2022-12-11 10:31:31,0.0,0,0,0,0,1,0,66,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66,66,66.0,0.0,0.0,20,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,66.0,502,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0,1,0,66,0
159.65.64.76,172.31.41.155,45922,22,6,2022-12-11 10:31:34,19423123.121261597,45.71870313832009,0.6178203126800011,0.20594010422666706,0.4118802084533341,4,8,296,592,74.0,74.0,74.0,0.0,74.0,74.0,74.0,0.0,74,74,74.0,0.0,0.0,80,160,20,0,1765738.465569236,8192023.277282715,36.00120544433594,2367532.0473833815,7011505.365371704,4007977.9624938965,999487.4000549316,2337168.4551239014,1250595.8021067232,19423080.444335938,8192023.277282715,988452.9113769531,2774725.7777622766,2451239.9829870565,0,0,0,0,1,0,0,0,0,0,0,2.0,74.0,29200,65160,0.0,0.0,0.0,0.0,3972464.7998809814,1003980.8750152588,2055796.0271835327,1213750.2821334186,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0,4,8,296,592
92.222.216.168,172.31.41.155,36500,22,6,2022-12-11 10:31:53,3036766.290664673,194.9442081927305,2.634381191793656,0.9878929469226209,1.6464882448710347,3,5,222,370,74.0,74.0,74.0,0.0,74.0,74.0,74.0,0.0,74,74,74.0,0.0,0.0,60,100,20,0,433823.755809239,2006370.5444335938,19.550323486328125,730027.0852767886,3036745.548248291,2016000.747680664,1020744.800567627,1518372.7741241455,497627.97355651855,3036723.6137390137,2006370.5444335938,9631.39533996582,759180.9034347534,828036.287065842,0,0,0,0,1,0,0,0,0,0,0,1.6666666666666667,74.0,64240,65160,0.0,0.0,0.0,0.0,1011083.8413238525,995286.7031097412,1003185.2722167969,7898.569107055664,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0,3,5,222,370
